asv	seqround	sample	count
1d08635be6a187823b2e240f15614500	asv_table.plate1	560	4
1d08635be6a187823b2e240f15614500	asv_table.plate1	FD200	18
1d08635be6a187823b2e240f15614500	asv_table.plate1	FD212	7
1d08635be6a187823b2e240f15614500	asv_table.plate1	FD519	6
1d08635be6a187823b2e240f15614500	asv_table.plate1	FD560	7
1d08635be6a187823b2e240f15614500	asv_table.plate1	FD571	16
2278ac22c4e81dc1e7601307fd18cb60	asv_table.plate1	518	4
2278ac22c4e81dc1e7601307fd18cb60	asv_table.plate1	529	10
2278ac22c4e81dc1e7601307fd18cb60	asv_table.plate1	FD200	5
2278ac22c4e81dc1e7601307fd18cb60	asv_table.plate1	FD519	12
859314ffbc9a81793803199394db3c05	asv_table.plate1	202	8
859314ffbc9a81793803199394db3c05	asv_table.plate1	FD200	8
859314ffbc9a81793803199394db3c05	asv_table.plate1	FD571	11
d6e2280d319820a0c01f6d5e62221a92	asv_table.plate1	202	36
d6e2280d319820a0c01f6d5e62221a92	asv_table.plate1	FD200	16
d395fb9f16b50e1bbf12e8b41c2e1e30	asv_table.plate1	202	21
d395fb9f16b50e1bbf12e8b41c2e1e30	asv_table.plate1	518	29
d395fb9f16b50e1bbf12e8b41c2e1e30	asv_table.plate1	529	10
d395fb9f16b50e1bbf12e8b41c2e1e30	asv_table.plate1	FD200	17
d395fb9f16b50e1bbf12e8b41c2e1e30	asv_table.plate1	FD571	15
47c3d1bdeca035782311191d62fada80	asv_table.plate1	neg1	2
cac21a96d8876367a0b940b0ee2c66f1	asv_table.plate1	518	70
cac21a96d8876367a0b940b0ee2c66f1	asv_table.plate1	560	74
cac21a96d8876367a0b940b0ee2c66f1	asv_table.plate1	FD560	68
59d4e3d31ec78c27920cfb59976f62e6	asv_table.plate1	560	4
b2dacbd2e6c3aff35434ab84026d90f2	asv_table.plate1	202	29
b2dacbd2e6c3aff35434ab84026d90f2	asv_table.plate1	529	24
b2dacbd2e6c3aff35434ab84026d90f2	asv_table.plate1	FD200	67
b2dacbd2e6c3aff35434ab84026d90f2	asv_table.plate1	FD571	31
05957b2d7b0ee3d844dc19c8fc3e9354	asv_table.plate1	202	45
05957b2d7b0ee3d844dc19c8fc3e9354	asv_table.plate1	FD200	47
05957b2d7b0ee3d844dc19c8fc3e9354	asv_table.plate1	FD212	7
3e4ad1a285d23e7f63905e397c0768d4	asv_table.plate1	202	70
3e4ad1a285d23e7f63905e397c0768d4	asv_table.plate1	228	26
3e4ad1a285d23e7f63905e397c0768d4	asv_table.plate1	FD200	61
3e4ad1a285d23e7f63905e397c0768d4	asv_table.plate1	FD212	84
3e4ad1a285d23e7f63905e397c0768d4	asv_table.plate1	FD571	32
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	202	12
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	228	9
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	518	7
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	560	14
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	FD200	16
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	FD212	10
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	FD560	3
360d4d057380e786a8e7ae0371aa419d	asv_table.plate1	FD571	5
4efe35637c84d11e42a13f5e15a1a796	asv_table.plate1	228	20
4efe35637c84d11e42a13f5e15a1a796	asv_table.plate1	FD200	47
4efe35637c84d11e42a13f5e15a1a796	asv_table.plate1	FD571	49
d17f5b494a0bd7aebaceca301925bbd1	asv_table.plate1	202	29
d17f5b494a0bd7aebaceca301925bbd1	asv_table.plate1	FD200	87
2e228efcd3738f42da5bd1afc3505259	asv_table.plate1	FD200	46
392d679d515ad153e850f0d9ec1eb1a3	asv_table.plate1	202	20
392d679d515ad153e850f0d9ec1eb1a3	asv_table.plate1	228	9
392d679d515ad153e850f0d9ec1eb1a3	asv_table.plate1	518	10
392d679d515ad153e850f0d9ec1eb1a3	asv_table.plate1	529	17
392d679d515ad153e850f0d9ec1eb1a3	asv_table.plate1	FD560	8
392d679d515ad153e850f0d9ec1eb1a3	asv_table.plate1	FD571	15
6cb0e90f4660c0716127bf7c7c13935c	asv_table.plate1	neg1	2
f9f1f0ef8f0ef22367a4f5753e201cb7	asv_table.plate1	228	6
f9f1f0ef8f0ef22367a4f5753e201cb7	asv_table.plate1	529	9
f9f1f0ef8f0ef22367a4f5753e201cb7	asv_table.plate1	560	6
f9f1f0ef8f0ef22367a4f5753e201cb7	asv_table.plate1	FD212	6
f9f1f0ef8f0ef22367a4f5753e201cb7	asv_table.plate1	FD519	9
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	202	17
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	518	13
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	529	23
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	560	12
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	FD200	10
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	FD212	7
0b9d2bb170a9299939153a12941f108b	asv_table.plate1	FD571	7
06cfa60deb2b779c99f664a0d45f66b6	asv_table.plate1	529	19
06cfa60deb2b779c99f664a0d45f66b6	asv_table.plate1	FD519	32
f133868697c48433456492339590b3a1	asv_table.plate1	neg2	605
f133868697c48433456492339590b3a1	asv_table.plate1	neg3	481
8f8736d50dd95d789fc754ff93414df5	asv_table.plate1	202	28
8f8736d50dd95d789fc754ff93414df5	asv_table.plate1	FD200	55
8f8736d50dd95d789fc754ff93414df5	asv_table.plate1	FD212	22
8f8736d50dd95d789fc754ff93414df5	asv_table.plate1	FD571	45
5ad7eca3a23a99af352e272c6529e93d	asv_table.plate1	202	108
5ad7eca3a23a99af352e272c6529e93d	asv_table.plate1	529	39
5ad7eca3a23a99af352e272c6529e93d	asv_table.plate1	560	5
5ad7eca3a23a99af352e272c6529e93d	asv_table.plate1	FD200	53
3cd816c9d1992185e99e7b74f923d18c	asv_table.plate1	518	348
3cd816c9d1992185e99e7b74f923d18c	asv_table.plate1	560	82
3cd816c9d1992185e99e7b74f923d18c	asv_table.plate1	FD212	136
3cd816c9d1992185e99e7b74f923d18c	asv_table.plate1	FD560	67
5beb8302e7612609f479db3fd86a0dd1	asv_table.plate1	518	4
5beb8302e7612609f479db3fd86a0dd1	asv_table.plate1	FD200	26
5beb8302e7612609f479db3fd86a0dd1	asv_table.plate1	FD212	16
c9f26f34c5ae1f650908b7d2887420dc	asv_table.plate1	neg1	40
d64a5968156590b9375f089ba997d807	asv_table.plate1	202	7
d64a5968156590b9375f089ba997d807	asv_table.plate1	228	10
d64a5968156590b9375f089ba997d807	asv_table.plate1	529	4
d64a5968156590b9375f089ba997d807	asv_table.plate1	560	15
d64a5968156590b9375f089ba997d807	asv_table.plate1	FD200	7
d64a5968156590b9375f089ba997d807	asv_table.plate1	FD212	5
d64a5968156590b9375f089ba997d807	asv_table.plate1	FD519	4
d6c964d7a1d76f1547e809eb9b3b8dd6	asv_table.plate1	FD519	7
2a9aa9f474539ee0bf3f0e37b2e5818e	asv_table.plate1	FD200	16
e4cff97a63692c95f6618d063366e4dc	asv_table.plate1	529	17
e4cff97a63692c95f6618d063366e4dc	asv_table.plate1	FD519	20
e4cff97a63692c95f6618d063366e4dc	asv_table.plate1	FD571	14
1a9703b06e5aeecc2d50a79fe90aa188	asv_table.plate1	202	26
de282416323b9af1e20b872b070c389d	asv_table.plate1	529	40
de282416323b9af1e20b872b070c389d	asv_table.plate1	FD571	167
702cbe6b293c733e092cdf0597aeb02b	asv_table.plate1	202	30
702cbe6b293c733e092cdf0597aeb02b	asv_table.plate1	FD571	156
68b8b33e9942d977b794c5222205d1f6	asv_table.plate1	FD212	28
68b8b33e9942d977b794c5222205d1f6	asv_table.plate1	FD519	111
50b7d3193555d84ecda5b929cf85dddf	asv_table.plate1	FD212	22
50b7d3193555d84ecda5b929cf85dddf	asv_table.plate1	FD519	8
2bc8c3f31defd93bd80db9baa2550e0e	asv_table.plate1	518	42
2bc8c3f31defd93bd80db9baa2550e0e	asv_table.plate1	560	69
2bc8c3f31defd93bd80db9baa2550e0e	asv_table.plate1	FD519	1
2bc8c3f31defd93bd80db9baa2550e0e	asv_table.plate1	FD560	29
d66d0ca58bda34e9b6b4189a3bda3cf2	asv_table.plate1	202	19
d66d0ca58bda34e9b6b4189a3bda3cf2	asv_table.plate1	518	18
d66d0ca58bda34e9b6b4189a3bda3cf2	asv_table.plate1	529	22
d66d0ca58bda34e9b6b4189a3bda3cf2	asv_table.plate1	FD200	14
ae7b4f036ad4250fbde1ffa20202fea1	asv_table.plate1	neg3	4
696aca177c28aecb2273b8120a71ca57	asv_table.plate1	560	26
696aca177c28aecb2273b8120a71ca57	asv_table.plate1	FD519	11
696aca177c28aecb2273b8120a71ca57	asv_table.plate1	FD560	37
7efbfe3c0ea13650965567ec588efbf4	asv_table.plate1	202	22
7efbfe3c0ea13650965567ec588efbf4	asv_table.plate1	228	18
7efbfe3c0ea13650965567ec588efbf4	asv_table.plate1	FD200	14
7efbfe3c0ea13650965567ec588efbf4	asv_table.plate1	FD212	106
24d821dddfbe031b81a44817e6d6a4c1	asv_table.plate1	FD560	6
e698cb84a000b67d836d8beff2b6fbac	asv_table.plate1	FD571	21
e70cf4f60de624fe3c8a4996ffb76548	asv_table.plate1	518	67
e70cf4f60de624fe3c8a4996ffb76548	asv_table.plate1	529	59
e70cf4f60de624fe3c8a4996ffb76548	asv_table.plate1	560	86
e70cf4f60de624fe3c8a4996ffb76548	asv_table.plate1	FD560	81
90e8b5b3779a236225fb636669caad89	asv_table.plate1	560	8
90e8b5b3779a236225fb636669caad89	asv_table.plate1	FD212	19
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	202	20
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	228	9
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	518	12
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	529	114
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	FD200	44
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	FD212	6
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	FD519	19
84adf7859df2b9401c7f66e8528746f3	asv_table.plate1	FD571	6
92359334f1159a5655d9914a910f769c	asv_table.plate1	FD200	43
92359334f1159a5655d9914a910f769c	asv_table.plate1	FD571	37
c5db1093aec491dee34d7971e29ea8f3	asv_table.plate1	FD212	53
c5db1093aec491dee34d7971e29ea8f3	asv_table.plate1	FD519	27
32413e4530b41f196041a76a087652f0	asv_table.plate1	518	9
32413e4530b41f196041a76a087652f0	asv_table.plate1	529	22
32413e4530b41f196041a76a087652f0	asv_table.plate1	560	13
32413e4530b41f196041a76a087652f0	asv_table.plate1	FD519	14
32413e4530b41f196041a76a087652f0	asv_table.plate1	FD560	6
607ead89ddc535848d01c18151ebdda3	asv_table.plate1	202	6
607ead89ddc535848d01c18151ebdda3	asv_table.plate1	FD212	4
64e92fd912aa61af154fd50f6711e43e	asv_table.plate1	529	12
a5ebb541d53c77412aa1aebaadc7c233	asv_table.plate1	FD212	132
a5ebb541d53c77412aa1aebaadc7c233	asv_table.plate1	FD519	300
b219b39ec41122d8746929a659854f77	asv_table.plate1	228	28
b219b39ec41122d8746929a659854f77	asv_table.plate1	560	47
b219b39ec41122d8746929a659854f77	asv_table.plate1	FD200	20
b219b39ec41122d8746929a659854f77	asv_table.plate1	neg2	13
9d28931b22e7fd4ec91bf340d2ab9e65	asv_table.plate1	228	21
9d28931b22e7fd4ec91bf340d2ab9e65	asv_table.plate1	518	14
9d28931b22e7fd4ec91bf340d2ab9e65	asv_table.plate1	FD200	5
9d28931b22e7fd4ec91bf340d2ab9e65	asv_table.plate1	FD571	7
fc16a5af548c8cbb99fe3af5f9ac69e7	asv_table.plate1	228	7
a72159344dfcf87f25859d9db0a9403f	asv_table.plate1	202	35
3b5da7828137e3c8a9c5de87a99a84c6	asv_table.plate1	529	13
3b5da7828137e3c8a9c5de87a99a84c6	asv_table.plate1	FD212	8
3b5da7828137e3c8a9c5de87a99a84c6	asv_table.plate1	FD571	23
39a9a76b2e5e5803f6e0360a1d9d8d8f	asv_table.plate1	neg3	73
3210eba728bf93c878a6cba3d622f6ae	asv_table.plate1	228	17
3210eba728bf93c878a6cba3d622f6ae	asv_table.plate1	560	11
3210eba728bf93c878a6cba3d622f6ae	asv_table.plate1	FD200	38
3210eba728bf93c878a6cba3d622f6ae	asv_table.plate1	FD212	11
3210eba728bf93c878a6cba3d622f6ae	asv_table.plate1	FD571	36
33a708030d0915069a6e5ff5deb5df4a	asv_table.plate1	518	96
33a708030d0915069a6e5ff5deb5df4a	asv_table.plate1	529	14
33a708030d0915069a6e5ff5deb5df4a	asv_table.plate1	FD519	49
33a708030d0915069a6e5ff5deb5df4a	asv_table.plate1	FD560	9
f28a0e3e4717a841d9822a49fb297b8c	asv_table.plate1	228	13
f28a0e3e4717a841d9822a49fb297b8c	asv_table.plate1	FD571	63
dd67f0ea760f1272e3968035ae740303	asv_table.plate1	202	43
dd67f0ea760f1272e3968035ae740303	asv_table.plate1	FD200	67
dd67f0ea760f1272e3968035ae740303	asv_table.plate1	FD571	8
7082163cf5b10d6052a29b983801c061	asv_table.plate1	202	744
63f0cc62a77fe0e06eb7901d40b55d5e	asv_table.plate1	202	21
63f0cc62a77fe0e06eb7901d40b55d5e	asv_table.plate1	228	14
63f0cc62a77fe0e06eb7901d40b55d5e	asv_table.plate1	529	18
63f0cc62a77fe0e06eb7901d40b55d5e	asv_table.plate1	FD200	8
63f0cc62a77fe0e06eb7901d40b55d5e	asv_table.plate1	FD560	6
63f0cc62a77fe0e06eb7901d40b55d5e	asv_table.plate1	FD571	16
f326c1f900af63a2b5dbd86595990d16	asv_table.plate1	FD560	18
0d2c55a0ce89dc0380068f0244a38adb	asv_table.plate1	202	15
0d2c55a0ce89dc0380068f0244a38adb	asv_table.plate1	529	5
0d2c55a0ce89dc0380068f0244a38adb	asv_table.plate1	FD200	55
0d2c55a0ce89dc0380068f0244a38adb	asv_table.plate1	FD519	4
0d2c55a0ce89dc0380068f0244a38adb	asv_table.plate1	FD560	7
0d2c55a0ce89dc0380068f0244a38adb	asv_table.plate1	FD571	26
4c581eb2fbd63ba11250a52dfb3dd183	asv_table.plate1	529	11
4c581eb2fbd63ba11250a52dfb3dd183	asv_table.plate1	560	14
4c581eb2fbd63ba11250a52dfb3dd183	asv_table.plate1	FD519	16
4c581eb2fbd63ba11250a52dfb3dd183	asv_table.plate1	FD560	12
7b0a1a323b2664ca4c6c9cf033296d15	asv_table.plate1	202	30
7b0a1a323b2664ca4c6c9cf033296d15	asv_table.plate1	FD200	10
7b0a1a323b2664ca4c6c9cf033296d15	asv_table.plate1	FD571	115
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	202	6
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	518	14
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	529	16
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	560	5
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	FD200	34
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	FD212	4
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	FD519	12
a277b35e7703bfaf4a12e2fca9a5c2ae	asv_table.plate1	FD560	11
27de231017f07b78704ca55d9f7b575b	asv_table.plate1	529	259
af727ca9d833bc509beb611d6c84ab93	asv_table.plate1	560	4
af727ca9d833bc509beb611d6c84ab93	asv_table.plate1	FD212	66
af727ca9d833bc509beb611d6c84ab93	asv_table.plate1	FD519	26
af727ca9d833bc509beb611d6c84ab93	asv_table.plate1	FD560	107
2f881928ac5928cb3965d7d4e6f2867b	asv_table.plate1	202	7
8d7c947904032f11baafa99ec69ea625	asv_table.plate1	518	11
8d7c947904032f11baafa99ec69ea625	asv_table.plate1	529	20
8d7c947904032f11baafa99ec69ea625	asv_table.plate1	560	171
8d7c947904032f11baafa99ec69ea625	asv_table.plate1	FD519	4
8d7c947904032f11baafa99ec69ea625	asv_table.plate1	FD560	32
01f75bceadf3fe6d9336364b9674894a	asv_table.plate1	518	21
d48578ca8885ef8dbc53accc017ea3f9	asv_table.plate1	529	14
d48578ca8885ef8dbc53accc017ea3f9	asv_table.plate1	FD571	24
1a5b05e574d6df84f1c85d953ab05c71	asv_table.plate1	202	31
ef1fc90a601003172da7b0ebc440f85c	asv_table.plate1	560	6
4007391b43191315b0f830ffd01d6f42	asv_table.plate1	202	16
4007391b43191315b0f830ffd01d6f42	asv_table.plate1	529	17
4007391b43191315b0f830ffd01d6f42	asv_table.plate1	560	12
4007391b43191315b0f830ffd01d6f42	asv_table.plate1	FD519	18
4007391b43191315b0f830ffd01d6f42	asv_table.plate1	FD571	7
178096a00700cb19d9b81ff4fa71ecef	asv_table.plate1	FD200	25
178096a00700cb19d9b81ff4fa71ecef	asv_table.plate1	FD571	52
ef4399e29bc1accc9cdfa3402ed78437	asv_table.plate1	202	51
ef4399e29bc1accc9cdfa3402ed78437	asv_table.plate1	FD200	37
ef4399e29bc1accc9cdfa3402ed78437	asv_table.plate1	FD571	21
75fb9a0fdb4acbc4194b44fb196244a3	asv_table.plate1	FD200	52
75fb9a0fdb4acbc4194b44fb196244a3	asv_table.plate1	FD571	41
ae4440c24708f44a4b1a58adf90d4ee3	asv_table.plate1	560	54
ae4440c24708f44a4b1a58adf90d4ee3	asv_table.plate1	FD560	151
0cc1cc98eba417e470a18fb920ee15c5	asv_table.plate1	FD200	25
76a1975d80972a8ec97a7d6e172d832b	asv_table.plate1	529	34
c2d3745ad882c3d56bddba846e32dec1	asv_table.plate1	518	16
be7454914100851f50a6c38b505e71b1	asv_table.plate1	FD571	30
b903afcd948ca6cff7aca4cc0adec4f8	asv_table.plate1	202	12
b903afcd948ca6cff7aca4cc0adec4f8	asv_table.plate1	228	5
b903afcd948ca6cff7aca4cc0adec4f8	asv_table.plate1	560	9
b903afcd948ca6cff7aca4cc0adec4f8	asv_table.plate1	FD200	17
b903afcd948ca6cff7aca4cc0adec4f8	asv_table.plate1	FD212	7
b903afcd948ca6cff7aca4cc0adec4f8	asv_table.plate1	FD571	24
ad6585591ee82a0f889039ee7d605818	asv_table.plate1	202	48
ad6585591ee82a0f889039ee7d605818	asv_table.plate1	FD200	70
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	202	11
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	228	7
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	518	9
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	560	9
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	FD200	31
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	FD560	19
27eb3736bec7722003a20f576e5a9588	asv_table.plate1	neg2	2
e30c7e3dd8a157fd7a86169941bf2a1b	asv_table.plate1	529	7
556e99f7fb1a28e1b4568f42cf4d4198	asv_table.plate1	FD212	27
556e99f7fb1a28e1b4568f42cf4d4198	asv_table.plate1	FD571	65
874c8f08a410b16c9e73e6935cb967a3	asv_table.plate1	202	80
874c8f08a410b16c9e73e6935cb967a3	asv_table.plate1	neg1	4
26111c191e405aca56674e5a6e191de7	asv_table.plate1	518	44
26111c191e405aca56674e5a6e191de7	asv_table.plate1	560	22
26111c191e405aca56674e5a6e191de7	asv_table.plate1	FD519	25
26111c191e405aca56674e5a6e191de7	asv_table.plate1	FD560	38
0778e6c69359a25eaa095c52d1f8df12	asv_table.plate1	518	8
bf22b1130230fbdd687e33c192253ee1	asv_table.plate1	202	43
412ff92d4304e4472fb78a2554edede4	asv_table.plate1	529	11
412ff92d4304e4472fb78a2554edede4	asv_table.plate1	FD200	16
a4b8602f48ebfd841c786056dc3ab325	asv_table.plate1	FD571	368
295ba5ff84db19d450012e20d9cf8733	asv_table.plate1	518	33
295ba5ff84db19d450012e20d9cf8733	asv_table.plate1	560	24
c890b6b6d535375056d40dea1c43a273	asv_table.plate1	FD560	13
c890b6b6d535375056d40dea1c43a273	asv_table.plate1	FD571	16
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	202	28
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	228	11
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	518	13
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	529	20
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	560	22
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	FD200	4
714e11230c89fd8d1d6df3db4d3a9b85	asv_table.plate1	FD560	8
2c330bf1906e5948c21fe9b018f218e1	asv_table.plate1	FD571	19
65d09f953877fc6ddfc2886b17663994	asv_table.plate1	neg2	634
5bb6192510641580cc34615c1d8ceda3	asv_table.plate1	518	21
5bb6192510641580cc34615c1d8ceda3	asv_table.plate1	560	75
5bb6192510641580cc34615c1d8ceda3	asv_table.plate1	FD560	105
5ba7e39ceb6b0cbf3f50b38391f0546d	asv_table.plate1	518	46
5ba7e39ceb6b0cbf3f50b38391f0546d	asv_table.plate1	560	22
5ba7e39ceb6b0cbf3f50b38391f0546d	asv_table.plate1	FD560	17
9376f683233495aaddf0ae296e4386a4	asv_table.plate1	202	37
9376f683233495aaddf0ae296e4386a4	asv_table.plate1	FD200	61
9376f683233495aaddf0ae296e4386a4	asv_table.plate1	FD571	18
8009f768d262635792efbfa4d2e2afc7	asv_table.plate1	529	9
8009f768d262635792efbfa4d2e2afc7	asv_table.plate1	FD200	10
8009f768d262635792efbfa4d2e2afc7	asv_table.plate1	FD560	7
8009f768d262635792efbfa4d2e2afc7	asv_table.plate1	FD571	7
504137a3502fd86d91a688998955f2a9	asv_table.plate1	202	28
504137a3502fd86d91a688998955f2a9	asv_table.plate1	FD571	33
dc1b4ca20e49937dbe21781ba7227b69	asv_table.plate1	FD200	8
2d31f1068d089143ede2afeb15844975	asv_table.plate1	228	13
2d31f1068d089143ede2afeb15844975	asv_table.plate1	518	11
2d31f1068d089143ede2afeb15844975	asv_table.plate1	FD200	6
2d31f1068d089143ede2afeb15844975	asv_table.plate1	FD571	5
77cf1864bbeb9474af9f77d124c5a1a8	asv_table.plate1	518	365
9bf99f8ba7785615c3d9c5ca5963d818	asv_table.plate1	228	29
9bf99f8ba7785615c3d9c5ca5963d818	asv_table.plate1	560	16
a95933af06b5f7047fb348c9dd1dff30	asv_table.plate1	518	199
bc7be84048e5b6a63a3a60fb936df3ea	asv_table.plate1	529	25
bc7be84048e5b6a63a3a60fb936df3ea	asv_table.plate1	FD519	12
4d961ad3afdcefcf5dc11e460d95cc2a	asv_table.plate1	FD519	183
4d961ad3afdcefcf5dc11e460d95cc2a	asv_table.plate1	FD571	18
80adc70eaab6f31d274cb14d500ec119	asv_table.plate1	202	84
80adc70eaab6f31d274cb14d500ec119	asv_table.plate1	518	43
80adc70eaab6f31d274cb14d500ec119	asv_table.plate1	FD560	56
21e1a78479bbe7bbbcbfacf66e2387ca	asv_table.plate1	228	4
21e1a78479bbe7bbbcbfacf66e2387ca	asv_table.plate1	518	22
21e1a78479bbe7bbbcbfacf66e2387ca	asv_table.plate1	529	8
21e1a78479bbe7bbbcbfacf66e2387ca	asv_table.plate1	560	31
21e1a78479bbe7bbbcbfacf66e2387ca	asv_table.plate1	FD519	11
21e1a78479bbe7bbbcbfacf66e2387ca	asv_table.plate1	FD560	25
6533fd57c24e1291ab9ed8302bd91082	asv_table.plate1	202	19
6533fd57c24e1291ab9ed8302bd91082	asv_table.plate1	529	18
6533fd57c24e1291ab9ed8302bd91082	asv_table.plate1	FD200	49
54ac1bc807e1357fb2a2ceaffd7ca12f	asv_table.plate1	FD571	11
c7a4307a0d2ce49aedec5cd34a6041f7	asv_table.plate1	neg3	6
ea355945f3cf026ecbc5de22bfb6c0a0	asv_table.plate1	FD212	3
93d42ed39efd5f7e203304b42da877d9	asv_table.plate1	FD212	8
0c2e0e0b348f2d8d3660a8748e8fa2f4	asv_table.plate1	228	110
0c2e0e0b348f2d8d3660a8748e8fa2f4	asv_table.plate1	FD212	45
5e5a445ab2e889235f7c0c6d14a5d5b8	asv_table.plate1	202	17
5e5a445ab2e889235f7c0c6d14a5d5b8	asv_table.plate1	560	22
5e5a445ab2e889235f7c0c6d14a5d5b8	asv_table.plate1	FD200	10
5e5a445ab2e889235f7c0c6d14a5d5b8	asv_table.plate1	FD560	3
5e5a445ab2e889235f7c0c6d14a5d5b8	asv_table.plate1	FD571	83
680767a10b22043dc79fd11a466b55f5	asv_table.plate1	FD560	8
680767a10b22043dc79fd11a466b55f5	asv_table.plate1	FD571	31
0e055097a7eb2f44c47571eea7fa9bf5	asv_table.plate1	FD571	18
983c74abe8fcba6653b698e91c24f0a2	asv_table.plate1	neg3	90
bab13fbf384eba6c33b773da77b615b1	asv_table.plate1	518	13
85676c93d63a00de1218fa85a70baaf8	asv_table.plate1	202	8
85676c93d63a00de1218fa85a70baaf8	asv_table.plate1	529	7
85676c93d63a00de1218fa85a70baaf8	asv_table.plate1	FD200	23
85676c93d63a00de1218fa85a70baaf8	asv_table.plate1	FD212	8
85676c93d63a00de1218fa85a70baaf8	asv_table.plate1	FD571	10
3f6b80dd28559e97b486caf45850c4f6	asv_table.plate1	518	144
3f6b80dd28559e97b486caf45850c4f6	asv_table.plate1	FD519	36
4fcbf62fb720d1d8b091d512ea31d24b	asv_table.plate1	FD519	112
aa0678ed8882145dc9113101e6da7a23	asv_table.plate1	518	43
aa0678ed8882145dc9113101e6da7a23	asv_table.plate1	560	32
aa0678ed8882145dc9113101e6da7a23	asv_table.plate1	FD519	13
aa0678ed8882145dc9113101e6da7a23	asv_table.plate1	FD560	13
7634d446e62a221b7dc9b4da8173942e	asv_table.plate1	FD200	12
d7da1956c73ed9aec5b769076008a166	asv_table.plate1	202	23
d7da1956c73ed9aec5b769076008a166	asv_table.plate1	529	6
e7096ab7cf4e3aaf5ce16c75e65f29f9	asv_table.plate1	FD200	71
e7096ab7cf4e3aaf5ce16c75e65f29f9	asv_table.plate1	FD571	107
2ace897c5c5f961ecf26c86f96849ab9	asv_table.plate1	228	43
9cf83f63e8848ac8dde298026e775f3b	asv_table.plate1	228	56
9cf83f63e8848ac8dde298026e775f3b	asv_table.plate1	FD212	96
dad510cb223fdc1d8011ef36dbeffa23	asv_table.plate1	202	2
dad510cb223fdc1d8011ef36dbeffa23	asv_table.plate1	529	42
b9da9300ec8a7cb15230f5079931cb5a	asv_table.plate1	228	25
b9da9300ec8a7cb15230f5079931cb5a	asv_table.plate1	518	9
b9da9300ec8a7cb15230f5079931cb5a	asv_table.plate1	560	5
b626fdc03fdd47817d1bf07d1b2095c7	asv_table.plate1	FD200	18
c84c0689070915ea61699896cacb45da	asv_table.plate1	560	18
6913bec17576d88cafb223dd62aa3155	asv_table.plate1	FD212	5
6913bec17576d88cafb223dd62aa3155	asv_table.plate1	FD571	5
518d0d9d05dd6420803fda39a99c4982	asv_table.plate1	518	97
518d0d9d05dd6420803fda39a99c4982	asv_table.plate1	529	27
518d0d9d05dd6420803fda39a99c4982	asv_table.plate1	560	15
518d0d9d05dd6420803fda39a99c4982	asv_table.plate1	FD519	29
518d0d9d05dd6420803fda39a99c4982	asv_table.plate1	FD560	14
8f339fe0f8eaa09157b72e9fff679308	asv_table.plate1	228	13
8f339fe0f8eaa09157b72e9fff679308	asv_table.plate1	518	22
8f339fe0f8eaa09157b72e9fff679308	asv_table.plate1	FD212	14
8f339fe0f8eaa09157b72e9fff679308	asv_table.plate1	FD519	205
8f339fe0f8eaa09157b72e9fff679308	asv_table.plate1	FD560	8
7edbd107ee4731df9d33c737edef0c74	asv_table.plate1	560	94
