asv	sample	count	relab
05957b2d7b0ee3d844dc19c8fc3e9354	FD577	11	1.3494614422062467e-4
059c5677913e355fdbcda04b944b612a	198	463	0.004781822876323264
059c5677913e355fdbcda04b944b612a	200	26	2.2293676312968918e-4
059c5677913e355fdbcda04b944b612a	201	62	3.636299654551533e-4
059c5677913e355fdbcda04b944b612a	202	53	6.926112751888346e-4
059c5677913e355fdbcda04b944b612a	212	69	7.126258714175058e-4
059c5677913e355fdbcda04b944b612a	213	180	0.0022461254336269935
059c5677913e355fdbcda04b944b612a	228	78	0.0016023336551695803
059c5677913e355fdbcda04b944b612a	229	4	7.811279487580065e-5
059c5677913e355fdbcda04b944b612a	518	31	6.599676402963468e-4
059c5677913e355fdbcda04b944b612a	528	76	6.737051121807657e-4
059c5677913e355fdbcda04b944b612a	538	60	6.349542303825599e-4
059c5677913e355fdbcda04b944b612a	541	1788	0.0097487037168296
059c5677913e355fdbcda04b944b612a	560	35	8.900643389365003e-4
059c5677913e355fdbcda04b944b612a	568	85	4.969336272062392e-4
059c5677913e355fdbcda04b944b612a	571	329	0.0024899719972754104
059c5677913e355fdbcda04b944b612a	577	90	0.0018589664146734415
059c5677913e355fdbcda04b944b612a	FD198	648	0.005636988386760036
059c5677913e355fdbcda04b944b612a	FD200	36	4.196440020049658e-4
059c5677913e355fdbcda04b944b612a	FD212	24	4.283113823749866e-4
059c5677913e355fdbcda04b944b612a	FD213	252	0.0021781219748305907
059c5677913e355fdbcda04b944b612a	FD228	193	0.002677654762895752
059c5677913e355fdbcda04b944b612a	FD518	36	4.614556361678673e-4
059c5677913e355fdbcda04b944b612a	FD519	14	1.8665422305179653e-4
059c5677913e355fdbcda04b944b612a	FD528	159	0.001279523598760713
059c5677913e355fdbcda04b944b612a	FD538	539	0.0065900476830908425
059c5677913e355fdbcda04b944b612a	FD541	206	0.0014588098660869196
059c5677913e355fdbcda04b944b612a	FD560	97	0.001689395126878799
059c5677913e355fdbcda04b944b612a	FD568	15	1.8320834452939882e-4
059c5677913e355fdbcda04b944b612a	FD571	29	3.739233586053948e-4
059c5677913e355fdbcda04b944b612a	FD577	102	0.0012513187918639743
